year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,29,830,830,0,1012,1013,-1,9E,2926,N604LR,JFK,ORD,128,740,8,30,2013-11-29T13:00:00Z
2013,6,5,1751,1300,291,2055,1555,300,VX,165,N621VA,EWR,LAX,331,2454,13,0,2013-06-05T17:00:00Z
2013,4,17,1725,1729,-4,2039,2024,15,UA,1672,N39728,EWR,IAH,205,1400,17,29,2013-04-17T21:00:00Z
2013,6,28,745,745,0,948,1001,-13,DL,807,N334NB,EWR,ATL,100,746,7,45,2013-06-28T11:00:00Z
2013,3,26,1715,1719,-4,1822,1857,-35,UA,16,N35407,EWR,ORD,107,719,17,19,2013-03-26T21:00:00Z
2013,4,11,1353,1400,-7,1502,1513,-11,US,2177,N715UW,LGA,DCA,40,214,14,0,2013-04-11T18:00:00Z
2013,6,9,1325,1330,-5,1526,1536,-10,EV,4395,N16919,EWR,IND,101,645,13,30,2013-06-09T17:00:00Z
2013,5,11,801,806,-5,1007,1035,-28,UA,696,N496UA,LGA,DEN,223,1620,8,6,2013-05-11T12:00:00Z
2013,10,25,1015,1020,-5,1217,1211,6,US,1808,N156UW,EWR,CLT,89,529,10,20,2013-10-25T14:00:00Z
2013,5,8,609,600,9,722,657,25,US,1289,N946UW,LGA,PHL,50,96,6,0,2013-05-08T10:00:00Z
2013,4,8,1609,1615,-6,1818,1838,-20,DL,95,N334NB,JFK,DTW,95,509,16,15,2013-04-08T20:00:00Z
2013,8,25,924,930,-6,1107,1144,-37,UA,405,N587UA,LGA,DEN,200,1620,9,30,2013-08-25T13:00:00Z
2013,10,12,829,829,0,1004,1025,-21,DL,1157,N345NW,EWR,MSP,133,1008,8,29,2013-10-12T12:00:00Z
2013,9,10,819,825,-6,1110,1148,-38,UA,397,N525UA,JFK,SFO,316,2586,8,25,2013-09-10T12:00:00Z
2013,9,19,1622,1555,27,1806,1805,1,MQ,3075,N698MQ,JFK,CVG,86,589,15,55,2013-09-19T19:00:00Z
2013,4,16,1110,1115,-5,1211,1224,-13,B6,24,N267JB,JFK,BTV,49,266,11,15,2013-04-16T15:00:00Z
2013,8,20,1943,1912,31,2131,2115,16,EV,3258,N14998,EWR,CLT,85,529,19,12,2013-08-20T23:00:00Z
2013,12,27,1358,1345,13,1655,1646,9,UA,1695,N76064,EWR,IAH,204,1400,13,45,2013-12-27T18:00:00Z
2013,7,31,727,725,2,839,845,-6,WN,463,N775SW,EWR,BNA,107,748,7,25,2013-07-31T11:00:00Z
2013,5,18,1535,1530,5,1728,1732,-4,US,1665,N742PS,LGA,CLT,79,544,15,30,2013-05-18T19:00:00Z
2013,3,4,944,945,-1,1116,1115,1,WN,3587,N262WN,LGA,MKE,111,738,9,45,2013-03-04T14:00:00Z
2013,10,17,601,600,1,845,851,-6,UA,407,N814UA,EWR,TPA,143,997,6,0,2013-10-17T10:00:00Z
2013,7,10,551,600,-9,653,712,-19,EV,5716,N829AS,JFK,IAD,46,228,6,0,2013-07-10T10:00:00Z
2013,2,12,1059,1100,-1,1345,1338,7,DL,1647,N616DL,LGA,ATL,123,762,11,0,2013-02-12T16:00:00Z
2013,10,1,1419,1359,20,1657,1703,-6,B6,213,N645JB,JFK,LGB,314,2465,13,59,2013-10-01T17:00:00Z
2013,12,27,1923,1911,12,2234,2228,6,UA,1727,N16713,EWR,SEA,335,2402,19,11,2013-12-28T00:00:00Z
2013,1,3,1624,1625,-1,1851,1855,-4,MQ,4661,N525MQ,LGA,ATL,126,762,16,25,2013-01-03T21:00:00Z
2013,8,13,1729,1730,-1,2028,2026,2,UA,1626,N33262,EWR,SAN,332,2425,17,30,2013-08-13T21:00:00Z
2013,8,17,738,740,-2,1025,1055,-30,VX,11,N836VA,JFK,SFO,327,2586,7,40,2013-08-17T11:00:00Z
2013,6,15,1430,1435,-5,1710,1746,-36,DL,1779,N325US,LGA,FLL,129,1076,14,35,2013-06-15T18:00:00Z
2013,10,3,2244,2059,105,27,2255,92,EV,4368,N13968,EWR,DAY,80,533,20,59,2013-10-04T00:00:00Z
2013,7,28,557,600,-3,814,824,-10,DL,461,N6709,LGA,ATL,111,762,6,0,2013-07-28T10:00:00Z
2013,5,19,1954,1910,44,2247,2231,16,DL,83,N3754A,JFK,FLL,136,1069,19,10,2013-05-19T23:00:00Z
2013,10,21,1509,1510,-1,1906,1920,-14,AA,95,N5FTAA,JFK,SJU,198,1598,15,10,2013-10-21T19:00:00Z
2013,4,10,1155,1200,-5,1335,1354,-19,US,1443,N744P,JFK,CLT,78,541,12,0,2013-04-10T16:00:00Z
2013,10,5,1444,1430,14,1636,1632,4,9E,3426,N905XJ,EWR,MSP,158,1008,14,30,2013-10-05T18:00:00Z
2013,8,11,1135,1139,-4,1243,1254,-11,B6,1307,N374JB,JFK,IAD,46,228,11,39,2013-08-11T15:00:00Z
2013,3,8,NA,1420,NA,NA,1550,NA,MQ,3728,N505MQ,EWR,ORD,NA,719,14,20,2013-03-08T19:00:00Z
2013,5,15,1353,1359,-6,1649,1714,-25,UA,1606,N76502,EWR,SFO,335,2565,13,59,2013-05-15T17:00:00Z
2013,10,11,2104,1815,169,2207,1946,141,9E,3513,N908XJ,LGA,MKE,98,738,18,15,2013-10-11T22:00:00Z
2013,8,4,1759,1805,-6,1942,1950,-8,AA,353,N3CGAA,LGA,ORD,120,733,18,5,2013-08-04T22:00:00Z
2013,3,31,1723,1645,38,1919,1858,21,9E,3881,N8855A,EWR,CVG,94,569,16,45,2013-03-31T20:00:00Z
2013,9,29,1458,1430,28,1600,1553,7,EV,5713,N877AS,LGA,IAD,42,229,14,30,2013-09-29T18:00:00Z
2013,7,24,1502,1505,-3,1831,1835,-4,AA,1769,N358AA,JFK,MIA,143,1089,15,5,2013-07-24T19:00:00Z
2013,11,4,1204,1205,-1,1314,1330,-16,WN,483,N750SA,EWR,MDW,114,711,12,5,2013-11-04T17:00:00Z
2013,12,6,811,815,-4,1118,1114,4,DL,2596,N696DL,JFK,LAS,340,2248,8,15,2013-12-06T13:00:00Z
2013,1,9,1358,1359,-1,1552,1534,18,UA,1734,N78524,EWR,ORD,137,719,13,59,2013-01-09T18:00:00Z
2013,6,4,2008,2001,7,2258,2305,-7,VX,415,N633VA,JFK,LAX,329,2475,20,1,2013-06-05T00:00:00Z
2013,9,28,1552,1540,12,1656,1714,-18,UA,685,N820UA,LGA,ORD,103,733,15,40,2013-09-28T19:00:00Z
2013,12,13,610,610,0,907,915,-8,AA,1205,N5EKAA,EWR,MIA,150,1085,6,10,2013-12-13T11:00:00Z
2013,10,19,1526,1535,-9,1658,1715,-17,MQ,3416,N530MQ,LGA,RDU,74,431,15,35,2013-10-19T19:00:00Z
2013,10,30,1503,1506,-3,1731,1737,-6,EV,4377,N27962,EWR,JAX,117,820,15,6,2013-10-30T19:00:00Z
2013,8,5,855,900,-5,1013,1025,-12,UA,1171,N24715,EWR,ORD,118,719,9,0,2013-08-05T13:00:00Z
2013,1,9,608,600,8,911,859,12,B6,507,N529JB,EWR,FLL,147,1065,6,0,2013-01-09T11:00:00Z
2013,9,14,1619,1625,-6,1921,1948,-27,DL,1373,N325US,JFK,MIA,148,1089,16,25,2013-09-14T20:00:00Z
2013,12,12,817,825,-8,1005,1010,-5,MQ,3363,N849MQ,JFK,RDU,85,427,8,25,2013-12-12T13:00:00Z
2013,11,24,1650,1650,0,1810,1802,8,B6,918,N317JB,JFK,BOS,46,187,16,50,2013-11-24T21:00:00Z
2013,3,4,1634,1631,3,1834,1834,0,EV,4411,N14998,EWR,MEM,149,946,16,31,2013-03-04T21:00:00Z
2013,7,18,2143,2114,29,50,2358,52,UA,1740,N38268,EWR,IAH,200,1400,21,14,2013-07-19T01:00:00Z
2013,3,6,1629,1500,89,1806,1653,73,US,720,N197UW,EWR,CLT,77,529,15,0,2013-03-06T20:00:00Z
2013,5,11,1648,1545,63,1833,1725,68,WN,2048,N239WN,EWR,STL,134,872,15,45,2013-05-11T19:00:00Z
2013,12,11,1525,1530,-5,1712,1716,-4,9E,2907,N292PQ,JFK,BUF,71,301,15,30,2013-12-11T20:00:00Z
2013,3,24,2222,1935,167,107,2239,148,DL,1435,N353NW,LGA,TPA,150,1010,19,35,2013-03-24T23:00:00Z
2013,9,16,1451,1501,-10,1606,1635,-29,UA,685,N497UA,LGA,ORD,114,733,15,1,2013-09-16T19:00:00Z
2013,4,18,1151,1200,-9,1356,1345,11,MQ,4553,N738MQ,LGA,CLE,63,419,12,0,2013-04-18T16:00:00Z
2013,5,2,1800,1810,-10,1946,2000,-14,MQ,4626,N521MQ,LGA,CMH,69,479,18,10,2013-05-02T22:00:00Z
2013,4,27,2027,2000,27,2142,2144,-2,B6,130,N216JB,JFK,BUF,57,301,20,0,2013-04-28T00:00:00Z
2013,12,3,1214,1215,-1,1515,1515,0,UA,701,N837UA,EWR,IAH,211,1400,12,15,2013-12-03T17:00:00Z
2013,1,28,1604,1600,4,1849,1903,-14,B6,985,N534JB,LGA,TPA,144,1010,16,0,2013-01-28T21:00:00Z
2013,2,19,1142,1031,71,1320,1205,75,EV,4662,N17146,EWR,RDU,74,416,10,31,2013-02-19T15:00:00Z
2013,9,18,758,805,-7,1041,1100,-19,DL,1885,N917DE,LGA,MCO,138,950,8,5,2013-09-18T12:00:00Z
2013,9,2,1948,1940,8,2302,2255,7,B6,161,N796JB,JFK,SMF,326,2521,19,40,2013-09-02T23:00:00Z
2013,12,15,1057,1100,-3,1349,1335,14,EV,4679,N13964,EWR,JAX,146,820,11,0,2013-12-15T16:00:00Z
2013,12,1,1900,1900,0,2216,2212,4,UA,1416,N77296,EWR,FLL,139,1065,19,0,2013-12-02T00:00:00Z
2013,1,24,2003,1845,78,2217,2050,87,EV,4227,N12564,EWR,GRR,113,605,18,45,2013-01-24T23:00:00Z
2013,6,21,1351,1357,-6,1557,1629,-32,UA,755,N849UA,EWR,DFW,172,1372,13,57,2013-06-21T17:00:00Z
2013,10,16,1800,1800,0,2049,2103,-14,B6,263,N640JB,JFK,SEA,312,2422,18,0,2013-10-16T22:00:00Z
2013,12,31,1206,1200,6,1433,1432,1,DL,480,N156DL,JFK,ATL,120,760,12,0,2013-12-31T17:00:00Z
2013,9,24,2116,2122,-6,2329,2353,-24,EV,4504,N14180,EWR,JAX,114,820,21,22,2013-09-25T01:00:00Z
2013,8,18,1843,1835,8,2017,2010,7,MQ,3674,N530MQ,LGA,CLE,66,419,18,35,2013-08-18T22:00:00Z
2013,7,28,1222,1230,-8,1351,1352,-1,B6,2502,N373JB,JFK,BUF,56,301,12,30,2013-07-28T16:00:00Z
2013,6,17,2008,1820,108,2235,2051,104,DL,926,N916DL,EWR,ATL,108,746,18,20,2013-06-17T22:00:00Z
2013,6,15,703,615,48,922,905,17,WN,64,N444WN,EWR,HOU,179,1411,6,15,2013-06-15T10:00:00Z
2013,8,1,1742,1544,118,1904,1732,92,UA,1542,N13716,LGA,CLE,64,419,15,44,2013-08-01T19:00:00Z
2013,2,2,1154,1200,-6,1253,1305,-12,US,2126,N950UW,LGA,BOS,37,184,12,0,2013-02-02T17:00:00Z
2013,10,12,1521,1529,-8,1700,1730,-30,EV,4087,N17560,EWR,GRR,86,605,15,29,2013-10-12T19:00:00Z
2013,3,25,NA,1135,NA,NA,1330,NA,MQ,4553,N735MQ,LGA,CLE,NA,419,11,35,2013-03-25T15:00:00Z
2013,6,7,1527,1500,27,1633,1646,-13,UA,1278,N36247,LGA,ORD,110,733,15,0,2013-06-07T19:00:00Z
2013,4,14,727,730,-3,1103,1131,-28,B6,215,N593JB,EWR,SJU,199,1608,7,30,2013-04-14T11:00:00Z
2013,5,13,931,940,-9,1050,1055,-5,9E,3608,N8903A,JFK,PHL,33,94,9,40,2013-05-13T13:00:00Z
2013,11,9,1454,1455,-1,1921,1949,-28,DL,1,N3772H,JFK,SJU,185,1598,14,55,2013-11-09T19:00:00Z
2013,6,10,2152,2034,78,217,30,107,UA,1071,N36280,EWR,BQN,222,1585,20,34,2013-06-11T00:00:00Z
2013,7,9,1546,1545,1,1843,1814,29,DL,1705,N353NB,LGA,MSY,147,1183,15,45,2013-07-09T19:00:00Z
2013,1,18,838,840,-2,947,959,-12,UA,1289,N14219,EWR,BOS,35,200,8,40,2013-01-18T13:00:00Z
2013,7,12,NA,645,NA,NA,835,NA,MQ,3599,N520MQ,LGA,MSP,NA,1020,6,45,2013-07-12T10:00:00Z
2013,1,23,1351,1345,6,1637,1641,-4,B6,1783,N524JB,JFK,MCO,145,944,13,45,2013-01-23T18:00:00Z
2013,12,14,714,720,-6,1021,1045,-24,AA,1345,N335AA,JFK,MIA,156,1089,7,20,2013-12-14T12:00:00Z
2013,6,27,845,850,-5,1009,1013,-4,EV,5824,N12921,EWR,RIC,57,277,8,50,2013-06-27T12:00:00Z
2013,5,16,1206,1212,-6,1417,1439,-22,UA,1734,N36247,EWR,PHX,288,2133,12,12,2013-05-16T16:00:00Z
2013,4,11,1131,940,111,1331,1114,137,UA,731,N810UA,EWR,ORD,124,719,9,40,2013-04-11T13:00:00Z
2013,5,19,1010,1015,-5,1147,1212,-25,US,1427,N722US,JFK,CLT,74,541,10,15,2013-05-19T14:00:00Z
2013,6,21,1942,1945,-3,2140,2149,-9,EV,4361,N14907,EWR,TYS,89,631,19,45,2013-06-21T23:00:00Z
2013,6,18,2105,1835,150,2250,2010,160,MQ,3674,N507MQ,LGA,CLE,66,419,18,35,2013-06-18T22:00:00Z
2013,4,23,1655,1700,-5,1905,1850,15,AA,345,N586AA,LGA,ORD,126,733,17,0,2013-04-23T21:00:00Z
2013,4,18,1455,1500,-5,1743,1801,-18,DL,2181,N666DN,LGA,MCO,136,950,15,0,2013-04-18T19:00:00Z
2013,1,4,1532,1528,4,1641,1640,1,EV,3267,N14186,EWR,ORF,47,284,15,28,2013-01-04T20:00:00Z
2013,8,4,1605,1551,14,1805,1737,28,UA,523,N466UA,LGA,CLE,70,419,15,51,2013-08-04T19:00:00Z
2013,2,5,747,752,-5,1055,1102,-7,UA,1665,N37277,EWR,IAH,211,1400,7,52,2013-02-05T12:00:00Z
2013,11,27,658,700,-2,959,1014,-15,DL,472,N706TW,JFK,LAX,320,2475,7,0,2013-11-27T12:00:00Z
2013,1,9,549,600,-11,815,825,-10,MQ,4650,N542MQ,LGA,ATL,128,762,6,0,2013-01-09T11:00:00Z
2013,10,29,756,800,-4,1015,1013,2,9E,3538,N923XJ,JFK,MSP,167,1029,8,0,2013-10-29T12:00:00Z
2013,4,10,705,709,-4,1012,1016,-4,UA,1665,N36280,EWR,LAX,321,2454,7,9,2013-04-10T11:00:00Z
2013,7,13,753,759,-6,1031,1024,7,DL,2047,N360NW,LGA,ATL,118,762,7,59,2013-07-13T11:00:00Z
2013,9,10,604,600,4,725,740,-15,WN,452,N495WN,LGA,STL,118,888,6,0,2013-09-10T10:00:00Z
2013,1,30,1443,1448,-5,1758,1808,-10,UA,1608,N37281,EWR,AUS,242,1504,14,48,2013-01-30T19:00:00Z
2013,10,7,653,655,-2,812,810,2,WN,404,N923WN,LGA,MKE,117,738,6,55,2013-10-07T10:00:00Z
2013,12,22,749,750,-1,1232,1255,-23,AA,936,N5FEAA,JFK,STT,200,1623,7,50,2013-12-22T12:00:00Z
2013,6,21,1105,1052,13,1306,1302,4,EV,4087,N12569,EWR,IND,90,645,10,52,2013-06-21T14:00:00Z
2013,2,6,1327,1330,-3,1707,1705,2,WN,1078,N264LV,EWR,PHX,315,2133,13,30,2013-02-06T18:00:00Z
2013,3,22,1132,1135,-3,1443,1449,-6,DL,2044,N979DL,LGA,MIA,151,1096,11,35,2013-03-22T15:00:00Z
2013,8,19,1342,1345,-3,1629,1645,-16,AA,117,N327AA,JFK,LAX,318,2475,13,45,2013-08-19T17:00:00Z
2013,7,2,657,700,-3,947,1003,-16,DL,1415,N681DA,JFK,SLC,258,1990,7,0,2013-07-02T11:00:00Z
2013,10,17,826,830,-4,937,1019,-42,EV,5195,N738EV,LGA,RIC,55,292,8,30,2013-10-17T12:00:00Z
2013,4,14,1516,1458,18,1720,1708,12,EV,4181,N18101,EWR,MCI,161,1092,14,58,2013-04-14T18:00:00Z
2013,10,23,1026,1030,-4,1242,1252,-10,DL,2343,N359NW,EWR,ATL,115,746,10,30,2013-10-23T14:00:00Z
2013,9,28,2255,2245,10,8,2353,15,B6,234,N324JB,JFK,BTV,48,266,22,45,2013-09-29T02:00:00Z
2013,10,8,1527,1535,-8,1855,1840,15,B6,83,N768JB,JFK,MCO,146,944,15,35,2013-10-08T19:00:00Z
2013,9,30,756,800,-4,1030,1050,-20,DL,1959,N3738B,JFK,MCO,125,944,8,0,2013-09-30T12:00:00Z
2013,12,17,956,900,56,1259,1220,39,AA,1121,N3KMAA,LGA,DFW,205,1389,9,0,2013-12-17T14:00:00Z
2013,6,28,1022,955,27,1306,1250,16,AA,731,N4YLAA,LGA,DFW,190,1389,9,55,2013-06-28T13:00:00Z
2013,2,7,1514,1515,-1,1741,1805,-24,UA,53,N66051,EWR,IAH,188,1400,15,15,2013-02-07T20:00:00Z
2013,2,22,2030,1842,108,2304,2056,128,EV,4554,N14148,EWR,MCI,189,1092,18,42,2013-02-22T23:00:00Z
2013,5,27,2136,2110,26,2,2349,13,UA,1611,N76269,EWR,IAH,178,1400,21,10,2013-05-28T01:00:00Z
2013,12,1,1629,1630,-1,1855,1905,-10,MQ,3357,N6EAMQ,LGA,ATL,111,762,16,30,2013-12-01T21:00:00Z
2013,12,15,604,600,4,908,846,22,B6,583,N517JB,JFK,MCO,159,944,6,0,2013-12-15T11:00:00Z
2013,1,23,1756,1800,-4,2043,2015,28,EV,4397,N17984,EWR,MCI,191,1092,18,0,2013-01-23T23:00:00Z
2013,11,12,1022,1010,12,1209,1129,40,EV,5736,N832AS,LGA,IAD,50,229,10,10,2013-11-12T15:00:00Z
2013,4,2,2024,2030,-6,2128,2154,-26,UA,1635,N78285,EWR,BOS,42,200,20,30,2013-04-03T00:00:00Z
2013,4,10,1756,1804,-8,2220,2145,35,B6,173,N661JB,JFK,SJC,383,2569,18,4,2013-04-10T22:00:00Z
2013,10,3,1202,1210,-8,1316,1330,-14,MQ,3461,N530MQ,LGA,BNA,103,764,12,10,2013-10-03T16:00:00Z
2013,8,28,742,745,-3,1124,1144,-20,UA,1216,N36472,EWR,SJU,197,1608,7,45,2013-08-28T11:00:00Z
2013,11,19,752,803,-11,1007,1032,-25,UA,561,N567UA,LGA,DEN,229,1620,8,3,2013-11-19T13:00:00Z
2013,6,17,1500,1444,16,1922,1844,38,B6,705,N809JB,JFK,SJU,192,1598,14,44,2013-06-17T18:00:00Z
2013,8,2,856,900,-4,1014,1016,-2,US,2140,N957UW,LGA,BOS,42,184,9,0,2013-08-02T13:00:00Z
2013,12,29,1500,1450,10,1825,1755,30,AA,320,N467AA,EWR,DFW,229,1372,14,50,2013-12-29T19:00:00Z
2013,12,23,1214,1210,4,1547,1520,27,AA,1143,N3DLAA,LGA,DFW,233,1389,12,10,2013-12-23T17:00:00Z
2013,4,1,1433,1429,4,1725,1721,4,B6,1161,N536JB,LGA,PBI,157,1035,14,29,2013-04-01T18:00:00Z
2013,12,17,2012,1930,42,2212,2115,57,MQ,3535,N506MQ,JFK,CMH,75,483,19,30,2013-12-18T00:00:00Z
2013,4,11,1307,1315,-8,1622,1612,10,B6,431,N806JB,LGA,SRQ,155,1047,13,15,2013-04-11T17:00:00Z
2013,5,3,1133,2055,878,1250,2215,875,MQ,3744,N523MQ,EWR,ORD,112,719,20,55,2013-05-04T00:00:00Z
2013,12,15,738,741,-3,1026,1046,-20,UA,450,N854UA,EWR,DFW,196,1372,7,41,2013-12-15T12:00:00Z
2013,6,2,2151,2045,66,20,2313,67,B6,115,N358JB,JFK,MSY,173,1182,20,45,2013-06-03T00:00:00Z
2013,5,7,722,729,-7,1009,1020,-11,B6,361,N623JB,LGA,PBI,144,1035,7,29,2013-05-07T11:00:00Z
2013,9,2,1615,1545,30,1821,1814,7,DL,1705,N362NB,LGA,MSY,161,1183,15,45,2013-09-02T19:00:00Z
2013,1,4,1952,1955,-3,2111,2120,-9,WN,195,N714CB,EWR,MDW,117,711,19,55,2013-01-05T00:00:00Z
2013,2,20,1248,1230,18,1405,1354,11,EV,4275,N11106,EWR,BNA,119,748,12,30,2013-02-20T17:00:00Z
2013,3,15,2210,2145,25,46,34,12,B6,35,N635JB,JFK,PBI,132,1028,21,45,2013-03-16T01:00:00Z
2013,11,1,1258,1248,10,1451,1450,1,DL,1131,N377NW,LGA,DTW,95,502,12,48,2013-11-01T16:00:00Z
2013,10,27,1456,1500,-4,1706,1716,-10,EV,4978,N750EV,LGA,CLT,84,544,15,0,2013-10-27T19:00:00Z
2013,8,3,1412,1415,-3,1553,1534,19,EV,4420,N14923,EWR,ORF,71,284,14,15,2013-08-03T18:00:00Z
2013,3,6,1215,1200,15,1347,1315,32,MQ,4425,N821MQ,JFK,DCA,50,213,12,0,2013-03-06T17:00:00Z
2013,6,29,1340,1345,-5,1626,1635,-9,AA,753,N3HGAA,LGA,DFW,194,1389,13,45,2013-06-29T17:00:00Z
2013,9,8,1924,1934,-10,2121,2143,-22,EV,4293,N14920,EWR,CHS,83,628,19,34,2013-09-08T23:00:00Z
2013,3,29,1005,1014,-9,1250,1312,-22,UA,1148,N14214,EWR,TPA,143,997,10,14,2013-03-29T14:00:00Z
2013,11,4,1420,1419,1,1713,1714,-1,B6,561,N705JB,LGA,PBI,132,1035,14,19,2013-11-04T19:00:00Z
2013,12,26,625,630,-5,756,815,-19,AA,303,N3HKAA,LGA,ORD,119,733,6,30,2013-12-26T11:00:00Z
2013,9,13,848,817,31,1049,1023,26,9E,3353,N935XJ,JFK,DTW,85,509,8,17,2013-09-13T12:00:00Z
2013,10,28,603,600,3,716,715,1,WN,464,N794SW,EWR,MDW,109,711,6,0,2013-10-28T10:00:00Z
2013,4,21,1141,1135,6,1309,1255,14,MQ,4661,N512MQ,LGA,BNA,109,764,11,35,2013-04-21T15:00:00Z
2013,7,1,853,834,19,1109,1032,37,B6,219,N249JB,JFK,CLT,81,541,8,34,2013-07-01T12:00:00Z
2013,8,20,1702,1640,22,1814,1815,-1,MQ,2949,N922MQ,JFK,BNA,113,765,16,40,2013-08-20T20:00:00Z
2013,4,11,1454,1500,-6,1611,1619,-8,US,2179,N751UW,LGA,DCA,48,214,15,0,2013-04-11T19:00:00Z
2013,7,26,1156,1200,-4,1448,1455,-7,DL,863,N721TW,JFK,LAX,326,2475,12,0,2013-07-26T16:00:00Z
2013,12,27,1627,1630,-3,1805,1842,-37,DL,2231,N336NB,LGA,DTW,80,502,16,30,2013-12-27T21:00:00Z
2013,12,7,1959,2001,-2,2357,2304,53,B6,65,N566JB,JFK,ABQ,307,1826,20,1,2013-12-08T01:00:00Z
2013,5,29,1544,1545,-1,1720,1745,-25,MQ,4146,N668MQ,JFK,CMH,75,483,15,45,2013-05-29T19:00:00Z
2013,4,27,1729,1730,-1,2008,2023,-15,B6,547,N703JB,EWR,PBI,137,1023,17,30,2013-04-27T21:00:00Z
2013,6,23,950,955,-5,1207,1250,-43,AA,731,N4UBAA,LGA,DFW,178,1389,9,55,2013-06-23T13:00:00Z
2013,5,15,735,735,0,1025,1110,-45,VX,11,N841VA,JFK,SFO,330,2586,7,35,2013-05-15T11:00:00Z
2013,7,29,1600,1600,0,1734,1721,13,US,2181,N766US,LGA,DCA,41,214,16,0,2013-07-29T20:00:00Z
2013,5,11,1742,1715,27,2121,2038,43,DL,1863,N317NB,JFK,SAT,232,1587,17,15,2013-05-11T21:00:00Z
2013,7,4,1946,1955,-9,2120,2145,-25,MQ,3573,N722MQ,LGA,CMH,69,479,19,55,2013-07-04T23:00:00Z
2013,5,21,924,850,34,1057,1025,32,MQ,4406,N815MQ,JFK,RDU,69,427,8,50,2013-05-21T12:00:00Z
2013,12,15,1207,1145,22,1344,1325,19,AA,327,N4YBAA,LGA,ORD,119,733,11,45,2013-12-15T16:00:00Z
2013,4,5,1053,1056,-3,1204,1215,-11,EV,4221,N11535,EWR,BUF,54,282,10,56,2013-04-05T14:00:00Z
2013,6,22,1951,1955,-4,2105,2127,-22,FL,354,N895AT,LGA,CAK,59,397,19,55,2013-06-22T23:00:00Z
2013,1,31,2029,1900,89,2151,2018,93,EV,5714,N827AS,JFK,IAD,50,228,19,0,2013-02-01T00:00:00Z
2013,9,11,1151,1200,-9,1305,1334,-29,UA,255,N811UA,LGA,ORD,115,733,12,0,2013-09-11T16:00:00Z
2013,9,19,1501,1505,-4,1735,1810,-35,AA,1155,N3GMAA,LGA,DFW,186,1389,15,5,2013-09-19T19:00:00Z
2013,1,1,1258,1308,-10,1532,1537,-5,FL,348,N717JL,LGA,ATL,128,762,13,8,2013-01-01T18:00:00Z
2013,3,28,1153,1200,-7,1323,1309,14,US,2173,N737US,LGA,DCA,38,214,12,0,2013-03-28T16:00:00Z
2013,3,21,1916,1905,11,2137,2139,-2,DL,1097,N344NB,JFK,MSY,164,1182,19,5,2013-03-21T23:00:00Z
2013,7,3,1641,1625,16,1801,1808,-7,DL,402,N373NW,JFK,BOS,39,187,16,25,2013-07-03T20:00:00Z
2013,5,21,2037,1931,66,2315,2216,59,EV,4204,N14177,EWR,OKC,180,1325,19,31,2013-05-21T23:00:00Z
2013,3,15,953,1000,-7,1047,1108,-21,US,2122,N950UW,LGA,BOS,36,184,10,0,2013-03-15T14:00:00Z
2013,3,19,59,2155,184,343,48,175,B6,515,N247JB,EWR,FLL,151,1065,21,55,2013-03-20T01:00:00Z
2013,7,3,559,610,-11,758,805,-7,MQ,3351,N720MQ,LGA,DTW,86,502,6,10,2013-07-03T10:00:00Z
2013,10,27,1616,1615,1,1902,1915,-13,AA,65,N3CDAA,JFK,DFW,194,1391,16,15,2013-10-27T20:00:00Z
2013,8,10,844,753,51,1038,950,48,US,1733,N539UW,LGA,CLT,85,544,7,53,2013-08-10T11:00:00Z
2013,11,17,1416,1354,22,1657,1653,4,UA,1232,N27477,EWR,IAH,205,1400,13,54,2013-11-17T18:00:00Z
2013,8,25,1827,1830,-3,2023,2105,-42,WN,200,N247WN,EWR,MSY,144,1167,18,30,2013-08-25T22:00:00Z
2013,4,8,1206,1200,6,1326,1331,-5,UA,451,N818UA,EWR,ORD,118,719,12,0,2013-04-08T16:00:00Z
2013,7,25,1750,1735,15,2059,2047,12,UA,1266,N37462,EWR,LAX,316,2454,17,35,2013-07-25T21:00:00Z
2013,12,26,705,705,0,1155,1156,-1,B6,3,N907JB,JFK,SJU,196,1598,7,5,2013-12-26T12:00:00Z
2013,7,18,1257,1300,-3,1518,1555,-37,VX,411,N640VA,JFK,LAX,300,2475,13,0,2013-07-18T17:00:00Z
2013,1,4,1942,1904,38,2054,2026,28,EV,4131,N14177,EWR,RIC,49,277,19,4,2013-01-05T00:00:00Z
2013,9,25,556,600,-4,720,717,3,EV,5956,N12921,LGA,IAD,49,229,6,0,2013-09-25T10:00:00Z
2013,7,17,1153,1155,-2,1310,1310,0,MQ,3461,N527MQ,LGA,BNA,99,764,11,55,2013-07-17T15:00:00Z
2013,12,28,1827,1755,32,2028,2023,5,9E,4033,N8665A,LGA,TYS,98,647,17,55,2013-12-28T22:00:00Z
2013,11,23,1442,1455,-13,1714,1650,24,MQ,3391,N827MQ,LGA,CMH,122,479,14,55,2013-11-23T19:00:00Z
2013,6,11,815,818,-3,1128,1134,-6,UA,1581,N27421,EWR,SEA,325,2402,8,18,2013-06-11T12:00:00Z
2013,3,25,1358,1232,86,1552,1429,83,EV,4135,N13989,EWR,CLT,94,529,12,32,2013-03-25T16:00:00Z
